file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w023.dimacs;16;39;0.01;123;10;1;>>BAD COST<< ;43
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w025.dimacs;16;95;0.04;1907;70;1;>>BAD COST<< ;1823
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w027.dimacs;16;84;0.02;4402;42;1;>>BAD COST<< ;4314
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w029.dimacs;16;68;0.01;125;11;1;>>BAD COST<< ;33
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w031.dimacs;13;75;0.02;956;66;1;>>BAD COST<< ;854
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w033.dimacs;16;48;0.01;697;21;1;>>BAD COST<< ;592
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w035.dimacs;16;45;0.01;348;13;1;>>BAD COST<< ;226
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w037.dimacs;15;45;0.01;350;20;1;>>BAD COST<< ;210
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w039.dimacs;18;139;0.08;3615;122;1;>>BAD COST<< ;3608
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w041.dimacs;17;40;0.01;271;20;1;>>BAD COST<< ;255
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w043.dimacs;16;92;0.00;21;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w045.dimacs;15;86;0.03;2381;71;1;>>BAD COST<< ;2354
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w047.dimacs;15;81;0.01;110;9;1;>>BAD COST<< ;72
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w049.dimacs;18;143;0.08;2776;127;1;>>BAD COST<< ;2730
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w051.dimacs;17;115;0.06;3667;81;1;>>BAD COST<< ;3614
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w053.dimacs;15;82;0.02;2055;62;1;>>BAD COST<< ;1999
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w055.dimacs;43;268;0.29;6502;171;1;>>BAD COST<< ;5438
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w057.dimacs;44;893;6.22;22528;851;1;>>BAD COST<< ;22312
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w059.dimacs;44;784;4.46;15606;715;1;>>BAD COST<< ;14410
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w061.dimacs;44;634;3.02;9609;557;1;>>BAD COST<< ;8146
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w063.dimacs;44;759;4.63;35894;709;1;>>BAD COST<< ;35614
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w065.dimacs;44;304;0.57;9297;210;1;>>BAD COST<< ;8952
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w067.dimacs;44;554;2.37;11716;493;1;>>BAD COST<< ;10929
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w069.dimacs;44;910;7.14;67079;872;1;>>BAD COST<< ;66926
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w071.dimacs;45;313;0.73;4460;239;1;>>BAD COST<< ;4234
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w073.dimacs;45;926;7.77;10798;876;1;>>BAD COST<< ;10640
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w075.dimacs;45;438;1.34;9219;361;1;>>BAD COST<< ;8445
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w077.dimacs;45;635;2.94;16833;538;1;>>BAD COST<< ;15512
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w079.dimacs;42;470;1.31;6505;366;1;>>BAD COST<< ;5044
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w081.dimacs;45;833;6.39;23490;770;1;>>BAD COST<< ;22650
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w083.dimacs;45;811;5.07;16333;762;1;>>BAD COST<< ;15559
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w085.dimacs;45;782;4.85;16439;696;1;>>BAD COST<< ;15408
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w087.dimacs;46;927;8.05;47777;876;1;>>BAD COST<< ;47434
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w089.dimacs;49;515;1.99;5275;429;1;>>BAD COST<< ;3536
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w091.dimacs;64;902;7.27;36184;757;1;>>BAD COST<< ;34424
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w093.dimacs;62;1785;38.94;72852;1706;1;>>BAD COST<< ;72207
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w095.dimacs;64;1632;33.65;24734;1571;1;>>BAD COST<< ;22933
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w097.dimacs;60;805;5.97;11791;715;1;>>BAD COST<< ;8478
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w099.dimacs;65;2023;52.57;102743;1949;1;>>BAD COST<< ;102315
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w101.dimacs;65;1254;17.44;36271;1102;1;>>BAD COST<< ;33114
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w103.dimacs;62;1166;16.52;16786;1092;1;>>BAD COST<< ;14755
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w105.dimacs;65;1441;25.05;19674;1355;1;>>BAD COST<< ;16854
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w107.dimacs;57;917;8.23;12007;819;1;>>BAD COST<< ;9179
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w109.dimacs;77;618;4.30;18424;499;1;>>BAD COST<< ;16954
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w111.dimacs;78;1837;45.76;27018;1705;1;>>BAD COST<< ;22333
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w113.dimacs;79;861;9.06;24549;721;1;>>BAD COST<< ;22741
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w115.dimacs;80;2387;90.77;90188;2288;1;>>BAD COST<< ;89416
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w117.dimacs;81;531;4.10;16655;425;1;>>BAD COST<< ;16170
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w119.dimacs;82;1278;20.78;23475;1152;1;>>BAD COST<< ;21419
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w121.dimacs;119;2717;103.75;144441;2551;1;>>BAD COST<< ;140895
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w123.dimacs;119;2029;48.83;48188;1821;1;>>BAD COST<< ;41674
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w125.dimacs;128;4088;241.80;127985;3923;1;>>BAD COST<< ;125977
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w127.dimacs;123;2155;56.15;37100;1861;1;>>BAD COST<< ;32055
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w129.dimacs;130;7692;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w131.dimacs;137;1525;24.36;42024;1264;1;>>BAD COST<< ;35952
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w133.dimacs;127;1443;21.38;20178;1253;1;>>BAD COST<< ;15807
