file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r073.dimacs;30;165;0.12;3699;134;1;>>BAD COST<< ;2806
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r075.dimacs;30;150;0.12;3168;128;1;>>BAD COST<< ;2461
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r077.dimacs;30;163;0.11;3703;133;1;>>BAD COST<< ;2814
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r079.dimacs;30;163;0.12;3703;133;1;>>BAD COST<< ;2814
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r081.dimacs;40;440;1.00;11167;398;1;>>BAD COST<< ;9769
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r083.dimacs;40;302;0.45;7122;257;1;>>BAD COST<< ;5381
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r085.dimacs;40;291;0.42;6344;245;1;>>BAD COST<< ;4755
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r087.dimacs;40;421;0.87;10742;384;1;>>BAD COST<< ;9111
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r089.dimacs;40;346;0.58;8178;300;1;>>BAD COST<< ;6770
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r091.dimacs;40;276;0.37;6205;237;1;>>BAD COST<< ;4825
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r093.dimacs;40;533;1.44;13425;490;1;>>BAD COST<< ;11781
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r095.dimacs;40;377;0.69;9161;336;1;>>BAD COST<< ;7673
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r097.dimacs;50;747;3.31;19092;698;1;>>BAD COST<< ;16911
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r099.dimacs;50;439;1.08;9766;385;1;>>BAD COST<< ;7821
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r101.dimacs;50;439;1.08;9766;385;1;>>BAD COST<< ;7821
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r103.dimacs;50;405;0.92;8316;342;1;>>BAD COST<< ;6331
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r105.dimacs;50;513;1.47;11784;451;1;>>BAD COST<< ;9670
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r107.dimacs;50;513;1.47;11784;451;1;>>BAD COST<< ;9670
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r109.dimacs;50;469;1.29;10350;419;1;>>BAD COST<< ;7950
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r111.dimacs;50;469;1.40;10350;419;1;>>BAD COST<< ;7950
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r113.dimacs;50;606;2.11;14301;558;1;>>BAD COST<< ;12140
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r115.dimacs;60;1244;10.92;32100;1171;1;>>BAD COST<< ;28615
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r117.dimacs;60;516;1.78;10296;455;1;>>BAD COST<< ;7053
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r119.dimacs;60;534;1.83;11541;466;1;>>BAD COST<< ;8221
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r121.dimacs;60;943;5.77;23333;870;1;>>BAD COST<< ;20340
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r123.dimacs;60;854;4.72;20586;779;1;>>BAD COST<< ;16978
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r125.dimacs;70;1481;16.57;37597;1400;1;>>BAD COST<< ;33344
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r127.dimacs;70;1433;15.39;36244;1364;1;>>BAD COST<< ;32116
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r129.dimacs;70;909;5.96;20943;829;1;>>BAD COST<< ;16591
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r131.dimacs;80;2084;37.26;54092;1997;1;>>BAD COST<< ;47104
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r133.dimacs;80;1629;21.61;40450;1546;1;>>BAD COST<< ;34777
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r135.dimacs;80;1137;10.18;25762;1045;1;>>BAD COST<< ;20295
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r137.dimacs;80;1619;20.95;41167;1530;1;>>BAD COST<< ;35601
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r139.dimacs;90;1760;27.01;42451;1643;1;>>BAD COST<< ;35222
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r141.dimacs;90;1384;16.27;30460;1279;1;>>BAD COST<< ;23155
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r143.dimacs;90;2515;56.55;63640;2399;1;>>BAD COST<< ;56432
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r145.dimacs;90;2970;60.01;77044;9999999;1;>>BAD COST<< ;69678
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r147.dimacs;100;3157;60.01;81704;9999999;1;>>BAD COST<< ;72776
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r149.dimacs;100;1708;25.31;38002;1593;1;>>BAD COST<< ;29711
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r151.dimacs;100;1708;25.35;38002;1593;1;>>BAD COST<< ;29711
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r153.dimacs;100;2624;60.01;63645;9999999;1;>>BAD COST<< ;54539
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r155.dimacs;100;2067;37.78;49292;1957;1;>>BAD COST<< ;41206
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r157.dimacs;100;2067;37.76;49292;1957;1;>>BAD COST<< ;41206
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r159.dimacs;100;2944;60.01;74935;9999999;1;>>BAD COST<< ;66050
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w001.dimacs;4;3;0.00;0;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w003.dimacs;6;8;0.00;21;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w005.dimacs;16;118;0.04;6485;107;1;>>BAD COST<< ;6481
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w007.dimacs;16;107;0.04;14637;101;1;>>BAD COST<< ;14630
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w009.dimacs;13;77;0.02;8222;63;1;>>BAD COST<< ;8214
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w011.dimacs;14;88;0.02;4069;70;1;>>BAD COST<< ;4059
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w013.dimacs;15;48;0.01;396;35;1;>>BAD COST<< ;382
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w015.dimacs;10;14;0.00;269;7;1;>>BAD COST<< ;253
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w017.dimacs;14;60;0.01;2823;52;1;>>BAD COST<< ;2803
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w019.dimacs;16;112;0.03;2525;92;1;>>BAD COST<< ;2503
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w021.dimacs;11;22;0.00;160;14;1;>>BAD COST<< ;136
